student_id,full_name,course_code,course_name,year,semester,metu_credit,ects_credit,letter_grade
2587058,Merve Koç,3550240,CNG240 PROGRAMMING WITH PYTHON FOR ENGINEERS,1,1,4(2-2),4.0,CB
2587058,Merve Koç,3580105,PHY105 GENERAL PHYSICS I,1,1,6.5(3-2),6.5,CC
2587058,Merve Koç,3580105,PHY105 GENERAL PHYSICS I,1,1,6.5(3-2),6.5,DD
2587058,Merve Koç,3780100,GPC100 FIRST YEAR ON CAMPUS SEMINAR,1,2,0(0-2),0.0,DD
2587058,Merve Koç,3880102,INE102 INDUSTRIAL ENGINEERING ORIENTATION,1,2,3(2-0),3.0,DC
2587058,Merve Koç,3530100,BUS100 CAREER PLANNING,1,2,2(1-0),2.0,BB
2587058,Merve Koç,3590102,ENGL102 DEVELOPMENT OF READING AND WRITING SKILLS II,1,2,6(4-0),6.0,DD
2587058,Merve Koç,3570260,MAT260 BASIC LINEAR ALGEBRA,1,2,5(3-0),5.0,AA
2587058,Merve Koç,3650202,MECH202 MANUFACTURING TECHNOLOGIES,2,3,6(3-2),6.0,AA
2587058,Merve Koç,3880241,INE241 FINANCIAL AND MANAGERIAL ACCOUNTING FOR ENGINEERS,2,3,5(3-0),5.0,DC
2587058,Merve Koç,3620201,HST201,2,3,2(2-0),2.0,AA
2587058,Merve Koç,3520210,ECO210 PRINCIPLES OF ECONOMICS,2,3,5(3-0),5.0,DC
2587058,Merve Koç,3880251,INE251 LINEAR PROGRAMMING,2,3,5(3-0),5.0,BA
2587058,Merve Koç,3590211,ENGL211 ACADEMIC ORAL PRESENTATION SKILLS,2,4,4(3-0),4.0,AA
2587058,Merve Koç,3620202,HST202,2,4,2(2-0),2.0,DD
2587058,Merve Koç,3880266,INE266 ENGINEERING STATISTICS,2,4,5(4-0),5.0,BB
2587058,Merve Koç,3650227,MECH227 ENGINEERING MATERIALS,2,4,5(3-0),5.0,BA
2587058,Merve Koç,3880252,INE252 NETWORK FLOWS AND INTEGER PROGRAMMING,2,4,5(3-0),5.0,DC
2587058,Merve Koç,3880323,INE323 PRODUCTION AND SERVICE OPERATIONS PLANNING I,3,5,5(3-0),5.0,CC
2587058,Merve Koç,3880347,INE347 ENGINEERING ECONOMY,3,5,5(3-0),5.0,DC
2587058,Merve Koç,3880361,INE361 STOCHASTIC MODELS IN OPERATIONS RESEARCH,3,5,5(3-0),5.0,AA
2587058,Merve Koç,3610101,TUR101 TURKISH I,3,5,2(2-0),2.0,DC
2587058,Merve Koç,3880333,INE333 WORK SYSTEMS ANALYSIS AND DESIGN,3,5,5(3-0),5.0,BB
2587058,Merve Koç,3880368,INE368 QUALITY PLANNING AND CONTROL,3,6,5(3-0),5.0,BB
2587058,Merve Koç,3880304,INE304 PRODUCTION AND SERVICE INFORMATION SYSTEMS,3,6,5(3-0),5.0,CB
2587058,Merve Koç,3870301,OCHS301 OCCUPATIONAL HEALTH AND SAFETY - II,3,6,2(0-0),2.0,BA
2587058,Merve Koç,3880324,INE324 PRODUCTION AND SERVICE OPERATIONS PLANNING,3,6,5(3-0),5.0,BA
2587058,Merve Koç,3610102,TUR102 TURKISH II,3,6,2(2-0),2.0,BB
2587058,Merve Koç,3880400,INE400 SUMMER PRACTICE II,4,7,1(0-0),1.0,BB
2587058,Merve Koç,3880497,INE497 SYSTEMS DESIGN I,4,7,5(3-1),5.0,BB
2587058,Merve Koç,3880489,INE489 SYSTEMS THINKING,4,7,5(3-0),5.0,AA
2587058,Merve Koç,3880422,INE422 SEMINAR IN INDUSTRIAL ENGINEERING,4,7,1(2-0),1.0,DD
2587058,Merve Koç,3880404,INE404 MANAGEMENT FOR ENGINEERS,4,7,5(3-0),5.0,DC
2587058,Merve Koç,3880498,INE498 SYSTEMS DESIGN II,4,8,5(3-1),5.0,BA
2587059,Ozan Aksoy,3570119,MAT119 CALCULUS WITH ANALYTIC GEOMETRY,1,1,7.5(4-2),7.5,CC
2587059,Ozan Aksoy,3870101,OCHS101 OCCUPATIONAL HEALTH AND SAFETY-I,1,1,2(0-0),2.0,CC
2587059,Ozan Aksoy,3580105,PHY105 GENERAL PHYSICS I,1,1,6.5(3-2),6.5,CB
2587059,Ozan Aksoy,3590101,ENGL101 DEVELOPMENT OF READING AND WRITING SKILLS I,1,1,6(4-0),6.0,CB
2587059,Ozan Aksoy,3600107,CHM107 GENERAL CHEMISTRY,1,1,6(3-2),6.0,CC
2587059,Ozan Aksoy,3880102,INE102 INDUSTRIAL ENGINEERING ORIENTATION,1,2,3(2-0),3.0,DC
2587059,Ozan Aksoy,3780100,GPC100 FIRST YEAR ON CAMPUS SEMINAR,1,2,0(0-2),0.0,BA
2587059,Ozan Aksoy,3570260,MAT260 BASIC LINEAR ALGEBRA,1,2,5(3-0),5.0,BA
2587059,Ozan Aksoy,3650113,MECH113 COMPUTER AIDED ENGINEERING DRAWING I,1,2,4.5(2-2),4.5,AA
2587059,Ozan Aksoy,3590102,ENGL102 DEVELOPMENT OF READING AND WRITING SKILLS II,1,2,6(4-0),6.0,DC
2587059,Ozan Aksoy,3880251,INE251 LINEAR PROGRAMMING,2,3,5(3-0),5.0,CC
2587059,Ozan Aksoy,3520210,ECO210 PRINCIPLES OF ECONOMICS,2,3,5(3-0),5.0,BA
2587059,Ozan Aksoy,3650202,MECH202 MANUFACTURING TECHNOLOGIES,2,3,6(3-2),6.0,DC
2587059,Ozan Aksoy,3880265,INE265 INTRODUCTION TO PROBABILITY,2,3,5(3-0),5.0,CC
2587059,Ozan Aksoy,3620201,HST201,2,3,2(2-0),2.0,DC
2587059,Ozan Aksoy,3650227,MECH227 ENGINEERING MATERIALS,2,4,5(3-0),5.0,DC
2587059,Ozan Aksoy,3590211,ENGL211 ACADEMIC ORAL PRESENTATION SKILLS,2,4,4(3-0),4.0,DC
2587059,Ozan Aksoy,3880252,INE252 NETWORK FLOWS AND INTEGER PROGRAMMING,2,4,5(3-0),5.0,BB
2587059,Ozan Aksoy,3620202,HST202,2,4,2(2-0),2.0,DC
2587059,Ozan Aksoy,3880266,INE266 ENGINEERING STATISTICS,2,4,5(4-0),5.0,DC
2587059,Ozan Aksoy,3880323,INE323 PRODUCTION AND SERVICE OPERATIONS PLANNING I,3,5,5(3-0),5.0,BA
2587059,Ozan Aksoy,3880333,INE333 WORK SYSTEMS ANALYSIS AND DESIGN,3,5,5(3-0),5.0,BB
2587059,Ozan Aksoy,3880333,INE333 WORK SYSTEMS ANALYSIS AND DESIGN,3,5,5(3-0),5.0,DD
2587059,Ozan Aksoy,3880361,INE361 STOCHASTIC MODELS IN OPERATIONS RESEARCH,3,5,5(3-0),5.0,AA
2587059,Ozan Aksoy,3880347,INE347 ENGINEERING ECONOMY,3,5,5(3-0),5.0,AA
2587059,Ozan Aksoy,3870301,OCHS301 OCCUPATIONAL HEALTH AND SAFETY - II,3,6,2(0-0),2.0,DC
2587059,Ozan Aksoy,3880372,INE372 SIMULATION,3,6,5(3-0),5.0,BA
2587059,Ozan Aksoy,3880304,INE304 PRODUCTION AND SERVICE INFORMATION SYSTEMS,3,6,5(3-0),5.0,CB
2587059,Ozan Aksoy,3880368,INE368 QUALITY PLANNING AND CONTROL,3,6,5(3-0),5.0,BB
2587059,Ozan Aksoy,3880324,INE324 PRODUCTION AND SERVICE OPERATIONS PLANNING,3,6,5(3-0),5.0,DD
2587059,Ozan Aksoy,3880400,INE400 SUMMER PRACTICE II,4,7,1(0-0),1.0,DD
2587059,Ozan Aksoy,3880497,INE497 SYSTEMS DESIGN I,4,7,5(3-1),5.0,DC
2587059,Ozan Aksoy,3880489,INE489 SYSTEMS THINKING,4,7,5(3-0),5.0,DC
2587059,Ozan Aksoy,3880422,INE422 SEMINAR IN INDUSTRIAL ENGINEERING,4,7,1(2-0),1.0,CB
2587059,Ozan Aksoy,3880404,INE404 MANAGEMENT FOR ENGINEERS,4,7,5(3-0),5.0,BB
2587059,Ozan Aksoy,3880498,INE498 SYSTEMS DESIGN II,4,8,5(3-1),5.0,DC
2587060,Hakan Kılıç,3600107,CHM107 GENERAL CHEMISTRY,1,1,6(3-2),6.0,CB
2587060,Hakan Kılıç,3870101,OCHS101 OCCUPATIONAL HEALTH AND SAFETY-I,1,1,2(0-0),2.0,DC
2587060,Hakan Kılıç,3550240,CNG240 PROGRAMMING WITH PYTHON FOR ENGINEERS,1,1,4(2-2),4.0,DD
2587060,Hakan Kılıç,3570119,MAT119 CALCULUS WITH ANALYTIC GEOMETRY,1,1,7.5(4-2),7.5,CB
2587060,Hakan Kılıç,3590101,ENGL101 DEVELOPMENT OF READING AND WRITING SKILLS I,1,1,6(4-0),6.0,BA
2587060,Hakan Kılıç,3570260,MAT260 BASIC LINEAR ALGEBRA,1,2,5(3-0),5.0,DC
2587060,Hakan Kılıç,3880102,INE102 INDUSTRIAL ENGINEERING ORIENTATION,1,2,3(2-0),3.0,CB
2587060,Hakan Kılıç,3530100,BUS100 CAREER PLANNING,1,2,2(1-0),2.0,BB
2587060,Hakan Kılıç,3780100,GPC100 FIRST YEAR ON CAMPUS SEMINAR,1,2,0(0-2),0.0,BA
2587060,Hakan Kılıç,3590102,ENGL102 DEVELOPMENT OF READING AND WRITING SKILLS II,1,2,6(4-0),6.0,AA
2587060,Hakan Kılıç,3880251,INE251 LINEAR PROGRAMMING,2,3,5(3-0),5.0,CC
2587060,Hakan Kılıç,3880251,INE251 LINEAR PROGRAMMING,2,3,5(3-0),5.0,CC
2587060,Hakan Kılıç,3880265,INE265 INTRODUCTION TO PROBABILITY,2,3,5(3-0),5.0,AA
2587060,Hakan Kılıç,3650202,MECH202 MANUFACTURING TECHNOLOGIES,2,3,6(3-2),6.0,BA
2587060,Hakan Kılıç,3880241,INE241 FINANCIAL AND MANAGERIAL ACCOUNTING FOR ENGINEERS,2,3,5(3-0),5.0,BA
2587060,Hakan Kılıç,3880252,INE252 NETWORK FLOWS AND INTEGER PROGRAMMING,2,4,5(3-0),5.0,AA
2587060,Hakan Kılıç,3590211,ENGL211 ACADEMIC ORAL PRESENTATION SKILLS,2,4,4(3-0),4.0,CC
2587060,Hakan Kılıç,3650227,MECH227 ENGINEERING MATERIALS,2,4,5(3-0),5.0,DC
2587060,Hakan Kılıç,3620202,HST202,2,4,2(2-0),2.0,BA
2587060,Hakan Kılıç,3880266,INE266 ENGINEERING STATISTICS,2,4,5(4-0),5.0,CB
2587060,Hakan Kılıç,3880347,INE347 ENGINEERING ECONOMY,3,5,5(3-0),5.0,AA
2587060,Hakan Kılıç,3880361,INE361 STOCHASTIC MODELS IN OPERATIONS RESEARCH,3,5,5(3-0),5.0,BB
2587060,Hakan Kılıç,3610101,TUR101 TURKISH I,3,5,2(2-0),2.0,CC
2587060,Hakan Kılıç,3880323,INE323 PRODUCTION AND SERVICE OPERATIONS PLANNING I,3,5,5(3-0),5.0,DD
2587060,Hakan Kılıç,3880333,INE333 WORK SYSTEMS ANALYSIS AND DESIGN,3,5,5(3-0),5.0,CC
2587060,Hakan Kılıç,3870301,OCHS301 OCCUPATIONAL HEALTH AND SAFETY - II,3,6,2(0-0),2.0,AA
2587060,Hakan Kılıç,3880372,INE372 SIMULATION,3,6,5(3-0),5.0,BA
2587060,Hakan Kılıç,3880368,INE368 QUALITY PLANNING AND CONTROL,3,6,5(3-0),5.0,AA
2587060,Hakan Kılıç,3880304,INE304 PRODUCTION AND SERVICE INFORMATION SYSTEMS,3,6,5(3-0),5.0,DD
2587060,Hakan Kılıç,3610102,TUR102 TURKISH II,3,6,2(2-0),2.0,CC
2587060,Hakan Kılıç,3880497,INE497 SYSTEMS DESIGN I,4,7,5(3-1),5.0,CB
2587060,Hakan Kılıç,3880489,INE489 SYSTEMS THINKING,4,7,5(3-0),5.0,BA
2587060,Hakan Kılıç,3880422,INE422 SEMINAR IN INDUSTRIAL ENGINEERING,4,7,1(2-0),1.0,AA
2587060,Hakan Kılıç,3880404,INE404 MANAGEMENT FOR ENGINEERS,4,7,5(3-0),5.0,DD
2587060,Hakan Kılıç,3880400,INE400 SUMMER PRACTICE II,4,7,1(0-0),1.0,DC
2587060,Hakan Kılıç,3880498,INE498 SYSTEMS DESIGN II,4,8,5(3-1),5.0,CC
2587061,Merve Özer,3580105,PHY105 GENERAL PHYSICS I,1,1,6.5(3-2),6.5,CC
2587061,Merve Özer,3590101,ENGL101 DEVELOPMENT OF READING AND WRITING SKILLS I,1,1,6(4-0),6.0,BB
2587061,Merve Özer,3570119,MAT119 CALCULUS WITH ANALYTIC GEOMETRY,1,1,7.5(4-2),7.5,AA
2587061,Merve Özer,3600107,CHM107 GENERAL CHEMISTRY,1,1,6(3-2),6.0,CB
2587061,Merve Özer,3870101,OCHS101 OCCUPATIONAL HEALTH AND SAFETY-I,1,1,2(0-0),2.0,DC
2587061,Merve Özer,3530100,BUS100 CAREER PLANNING,1,2,2(1-0),2.0,AA
2587061,Merve Özer,3880102,INE102 INDUSTRIAL ENGINEERING ORIENTATION,1,2,3(2-0),3.0,CC
2587061,Merve Özer,3590102,ENGL102 DEVELOPMENT OF READING AND WRITING SKILLS II,1,2,6(4-0),6.0,AA
2587061,Merve Özer,3650113,MECH113 COMPUTER AIDED ENGINEERING DRAWING I,1,2,4.5(2-2),4.5,CC
2587061,Merve Özer,3580106,PHY106 GENERAL PHYSICS II,1,2,6.5(3-2),6.5,CC
2587061,Merve Özer,3570219,MAT219 INTRODUCTION TO DIFFERENTIAL EQUATIONS,2,3,7(4-0),7.0,CB
2587061,Merve Özer,3520210,ECO210 PRINCIPLES OF ECONOMICS,2,3,5(3-0),5.0,CC
2587061,Merve Özer,3880265,INE265 INTRODUCTION TO PROBABILITY,2,3,5(3-0),5.0,BA
2587061,Merve Özer,3650202,MECH202 MANUFACTURING TECHNOLOGIES,2,3,6(3-2),6.0,AA
2587061,Merve Özer,3880241,INE241 FINANCIAL AND MANAGERIAL ACCOUNTING FOR ENGINEERS,2,3,5(3-0),5.0,DD
2587061,Merve Özer,3620202,HST202,2,4,2(2-0),2.0,AA
2587061,Merve Özer,3590211,ENGL211 ACADEMIC ORAL PRESENTATION SKILLS,2,4,4(3-0),4.0,CC
2587061,Merve Özer,3880266,INE266 ENGINEERING STATISTICS,2,4,5(4-0),5.0,CC
2587061,Merve Özer,3650227,MECH227 ENGINEERING MATERIALS,2,4,5(3-0),5.0,CC
2587061,Merve Özer,3880252,INE252 NETWORK FLOWS AND INTEGER PROGRAMMING,2,4,5(3-0),5.0,BA
2587061,Merve Özer,3880333,INE333 WORK SYSTEMS ANALYSIS AND DESIGN,3,5,5(3-0),5.0,DC
2587061,Merve Özer,3880323,INE323 PRODUCTION AND SERVICE OPERATIONS PLANNING I,3,5,5(3-0),5.0,BA
2587061,Merve Özer,3880347,INE347 ENGINEERING ECONOMY,3,5,5(3-0),5.0,CC
2587061,Merve Özer,3610101,TUR101 TURKISH I,3,5,2(2-0),2.0,DD
2587061,Merve Özer,3880361,INE361 STOCHASTIC MODELS IN OPERATIONS RESEARCH,3,5,5(3-0),5.0,CB
2587061,Merve Özer,3880324,INE324 PRODUCTION AND SERVICE OPERATIONS PLANNING,3,6,5(3-0),5.0,BA
2587061,Merve Özer,3880324,INE324 PRODUCTION AND SERVICE OPERATIONS PLANNING,3,6,5(3-0),5.0,DC
2587061,Merve Özer,3880304,INE304 PRODUCTION AND SERVICE INFORMATION SYSTEMS,3,6,5(3-0),5.0,BB
2587061,Merve Özer,3880368,INE368 QUALITY PLANNING AND CONTROL,3,6,5(3-0),5.0,AA
2587061,Merve Özer,3880372,INE372 SIMULATION,3,6,5(3-0),5.0,BA
2587061,Merve Özer,3880489,INE489 SYSTEMS THINKING,4,7,5(3-0),5.0,AA
2587061,Merve Özer,3880400,INE400 SUMMER PRACTICE II,4,7,1(0-0),1.0,AA
2587061,Merve Özer,3880497,INE497 SYSTEMS DESIGN I,4,7,5(3-1),5.0,DD
2587061,Merve Özer,3880422,INE422 SEMINAR IN INDUSTRIAL ENGINEERING,4,7,1(2-0),1.0,DD
2587061,Merve Özer,3880404,INE404 MANAGEMENT FOR ENGINEERS,4,7,5(3-0),5.0,CC
2587061,Merve Özer,3880498,INE498 SYSTEMS DESIGN II,4,8,5(3-1),5.0,CB
2587062,Ali Yıldız,3570119,MAT119 CALCULUS WITH ANALYTIC GEOMETRY,1,1,7.5(4-2),7.5,DC
2587062,Ali Yıldız,3870101,OCHS101 OCCUPATIONAL HEALTH AND SAFETY-I,1,1,2(0-0),2.0,DD
2587062,Ali Yıldız,3600107,CHM107 GENERAL CHEMISTRY,1,1,6(3-2),6.0,AA
2587062,Ali Yıldız,3550240,CNG240 PROGRAMMING WITH PYTHON FOR ENGINEERS,1,1,4(2-2),4.0,BB
2587062,Ali Yıldız,3580105,PHY105 GENERAL PHYSICS I,1,1,6.5(3-2),6.5,CB
2587062,Ali Yıldız,3570120,MAT120 CALCULUS FOR FUNCTIONS OF SEVERAL VARIABLES,1,2,7.5(4-2),7.5,DD
2587062,Ali Yıldız,3580106,PHY106 GENERAL PHYSICS II,1,2,6.5(3-2),6.5,DD
2587062,Ali Yıldız,3650113,MECH113 COMPUTER AIDED ENGINEERING DRAWING I,1,2,4.5(2-2),4.5,CB
2587062,Ali Yıldız,3780100,GPC100 FIRST YEAR ON CAMPUS SEMINAR,1,2,0(0-2),0.0,CB
2587062,Ali Yıldız,3570260,MAT260 BASIC LINEAR ALGEBRA,1,2,5(3-0),5.0,BB
2587062,Ali Yıldız,3880251,INE251 LINEAR PROGRAMMING,2,3,5(3-0),5.0,CB
2587062,Ali Yıldız,3880265,INE265 INTRODUCTION TO PROBABILITY,2,3,5(3-0),5.0,DC
2587062,Ali Yıldız,3620201,HST201,2,3,2(2-0),2.0,AA
2587062,Ali Yıldız,3570219,MAT219 INTRODUCTION TO DIFFERENTIAL EQUATIONS,2,3,7(4-0),7.0,CC
2587062,Ali Yıldız,3520210,ECO210 PRINCIPLES OF ECONOMICS,2,3,5(3-0),5.0,DC
2587062,Ali Yıldız,3880252,INE252 NETWORK FLOWS AND INTEGER PROGRAMMING,2,4,5(3-0),5.0,BB
2587062,Ali Yıldız,3620202,HST202,2,4,2(2-0),2.0,DD
2587062,Ali Yıldız,3650227,MECH227 ENGINEERING MATERIALS,2,4,5(3-0),5.0,AA
2587062,Ali Yıldız,3880266,INE266 ENGINEERING STATISTICS,2,4,5(4-0),5.0,AA
2587062,Ali Yıldız,3590211,ENGL211 ACADEMIC ORAL PRESENTATION SKILLS,2,4,4(3-0),4.0,BB
2587062,Ali Yıldız,3610101,TUR101 TURKISH I,3,5,2(2-0),2.0,CB
2587062,Ali Yıldız,3880333,INE333 WORK SYSTEMS ANALYSIS AND DESIGN,3,5,5(3-0),5.0,AA
2587062,Ali Yıldız,3880323,INE323 PRODUCTION AND SERVICE OPERATIONS PLANNING I,3,5,5(3-0),5.0,DC
2587062,Ali Yıldız,3880300,INE300 SUMMER PRACTICE,3,5,1(0-0),1.0,AA
2587062,Ali Yıldız,3880347,INE347 ENGINEERING ECONOMY,3,5,5(3-0),5.0,BA
2587062,Ali Yıldız,3610102,TUR102 TURKISH II,3,6,2(2-0),2.0,AA
2587062,Ali Yıldız,3880304,INE304 PRODUCTION AND SERVICE INFORMATION SYSTEMS,3,6,5(3-0),5.0,BA
2587062,Ali Yıldız,3880372,INE372 SIMULATION,3,6,5(3-0),5.0,BB
2587062,Ali Yıldız,3880368,INE368 QUALITY PLANNING AND CONTROL,3,6,5(3-0),5.0,BA
2587062,Ali Yıldız,3880324,INE324 PRODUCTION AND SERVICE OPERATIONS PLANNING,3,6,5(3-0),5.0,DD
2587062,Ali Yıldız,3880497,INE497 SYSTEMS DESIGN I,4,7,5(3-1),5.0,DC
2587062,Ali Yıldız,3880400,INE400 SUMMER PRACTICE II,4,7,1(0-0),1.0,BA
2587062,Ali Yıldız,3880422,INE422 SEMINAR IN INDUSTRIAL ENGINEERING,4,7,1(2-0),1.0,BB
2587062,Ali Yıldız,3880489,INE489 SYSTEMS THINKING,4,7,5(3-0),5.0,BA
2587062,Ali Yıldız,3880404,INE404 MANAGEMENT FOR ENGINEERS,4,7,5(3-0),5.0,DC
2587062,Ali Yıldız,3880498,INE498 SYSTEMS DESIGN II,4,8,5(3-1),5.0,CB
2587063,Elif Arslan,3580105,PHY105 GENERAL PHYSICS I,1,1,6.5(3-2),6.5,CC
2587063,Elif Arslan,3580105,PHY105 GENERAL PHYSICS I,1,1,6.5(3-2),6.5,AA
2587063,Elif Arslan,3590101,ENGL101 DEVELOPMENT OF READING AND WRITING SKILLS I,1,1,6(4-0),6.0,BB
2587063,Elif Arslan,3570119,MAT119 CALCULUS WITH ANALYTIC GEOMETRY,1,1,7.5(4-2),7.5,BA
2587063,Elif Arslan,3870101,OCHS101 OCCUPATIONAL HEALTH AND SAFETY-I,1,1,2(0-0),2.0,DC
2587063,Elif Arslan,3590102,ENGL102 DEVELOPMENT OF READING AND WRITING SKILLS II,1,2,6(4-0),6.0,DC
2587063,Elif Arslan,3650113,MECH113 COMPUTER AIDED ENGINEERING DRAWING I,1,2,4.5(2-2),4.5,DC
2587063,Elif Arslan,3570260,MAT260 BASIC LINEAR ALGEBRA,1,2,5(3-0),5.0,DC
2587063,Elif Arslan,3580106,PHY106 GENERAL PHYSICS II,1,2,6.5(3-2),6.5,BB
2587063,Elif Arslan,3880102,INE102 INDUSTRIAL ENGINEERING ORIENTATION,1,2,3(2-0),3.0,BA
2587063,Elif Arslan,3880265,INE265 INTRODUCTION TO PROBABILITY,2,3,5(3-0),5.0,DD
2587063,Elif Arslan,3620201,HST201,2,3,2(2-0),2.0,AA
2587063,Elif Arslan,3650202,MECH202 MANUFACTURING TECHNOLOGIES,2,3,6(3-2),6.0,AA
2587063,Elif Arslan,3570219,MAT219 INTRODUCTION TO DIFFERENTIAL EQUATIONS,2,3,7(4-0),7.0,DD
2587063,Elif Arslan,3880251,INE251 LINEAR PROGRAMMING,2,3,5(3-0),5.0,DC
2587063,Elif Arslan,3590211,ENGL211 ACADEMIC ORAL PRESENTATION SKILLS,2,4,4(3-0),4.0,DD
2587063,Elif Arslan,3650227,MECH227 ENGINEERING MATERIALS,2,4,5(3-0),5.0,DC
2587063,Elif Arslan,3880266,INE266 ENGINEERING STATISTICS,2,4,5(4-0),5.0,BA
2587063,Elif Arslan,3880252,INE252 NETWORK FLOWS AND INTEGER PROGRAMMING,2,4,5(3-0),5.0,BB
2587063,Elif Arslan,3620202,HST202,2,4,2(2-0),2.0,DC
2587063,Elif Arslan,3880300,INE300 SUMMER PRACTICE,3,5,1(0-0),1.0,AA
2587063,Elif Arslan,3880361,INE361 STOCHASTIC MODELS IN OPERATIONS RESEARCH,3,5,5(3-0),5.0,DD
2587063,Elif Arslan,3880333,INE333 WORK SYSTEMS ANALYSIS AND DESIGN,3,5,5(3-0),5.0,CC
2587063,Elif Arslan,3880323,INE323 PRODUCTION AND SERVICE OPERATIONS PLANNING I,3,5,5(3-0),5.0,DD
2587063,Elif Arslan,3610101,TUR101 TURKISH I,3,5,2(2-0),2.0,BB
2587063,Elif Arslan,3880324,INE324 PRODUCTION AND SERVICE OPERATIONS PLANNING,3,6,5(3-0),5.0,CC
2587063,Elif Arslan,3880324,INE324 PRODUCTION AND SERVICE OPERATIONS PLANNING,3,6,5(3-0),5.0,BA
2587063,Elif Arslan,3880368,INE368 QUALITY PLANNING AND CONTROL,3,6,5(3-0),5.0,AA
2587063,Elif Arslan,3880304,INE304 PRODUCTION AND SERVICE INFORMATION SYSTEMS,3,6,5(3-0),5.0,BA
2587063,Elif Arslan,3870301,OCHS301 OCCUPATIONAL HEALTH AND SAFETY - II,3,6,2(0-0),2.0,BB
2587063,Elif Arslan,3880400,INE400 SUMMER PRACTICE II,4,7,1(0-0),1.0,BA
2587063,Elif Arslan,3880404,INE404 MANAGEMENT FOR ENGINEERS,4,7,5(3-0),5.0,AA
2587063,Elif Arslan,3880497,INE497 SYSTEMS DESIGN I,4,7,5(3-1),5.0,AA
2587063,Elif Arslan,3880489,INE489 SYSTEMS THINKING,4,7,5(3-0),5.0,BB
2587063,Elif Arslan,3880422,INE422 SEMINAR IN INDUSTRIAL ENGINEERING,4,7,1(2-0),1.0,BB
2587063,Elif Arslan,3880498,INE498 SYSTEMS DESIGN II,4,8,5(3-1),5.0,BA
2587064,Can Demir,3570119,MAT119 CALCULUS WITH ANALYTIC GEOMETRY,1,1,7.5(4-2),7.5,DD
2587064,Can Demir,3580105,PHY105 GENERAL PHYSICS I,1,1,6.5(3-2),6.5,CB
2587064,Can Demir,3550240,CNG240 PROGRAMMING WITH PYTHON FOR ENGINEERS,1,1,4(2-2),4.0,BA
2587064,Can Demir,3590101,ENGL101 DEVELOPMENT OF READING AND WRITING SKILLS I,1,1,6(4-0),6.0,DC
2587064,Can Demir,3870101,OCHS101 OCCUPATIONAL HEALTH AND SAFETY-I,1,1,2(0-0),2.0,DC
2587064,Can Demir,3650113,MECH113 COMPUTER AIDED ENGINEERING DRAWING I,1,2,4.5(2-2),4.5,DD
2587064,Can Demir,3570120,MAT120 CALCULUS FOR FUNCTIONS OF SEVERAL VARIABLES,1,2,7.5(4-2),7.5,BA
2587064,Can Demir,3530100,BUS100 CAREER PLANNING,1,2,2(1-0),2.0,BA
2587064,Can Demir,3580106,PHY106 GENERAL PHYSICS II,1,2,6.5(3-2),6.5,CC
2587064,Can Demir,3780100,GPC100 FIRST YEAR ON CAMPUS SEMINAR,1,2,0(0-2),0.0,BA
2587064,Can Demir,3650202,MECH202 MANUFACTURING TECHNOLOGIES,2,3,6(3-2),6.0,BB
2587064,Can Demir,3880251,INE251 LINEAR PROGRAMMING,2,3,5(3-0),5.0,DC
2587064,Can Demir,3880241,INE241 FINANCIAL AND MANAGERIAL ACCOUNTING FOR ENGINEERS,2,3,5(3-0),5.0,BB
2587064,Can Demir,3880265,INE265 INTRODUCTION TO PROBABILITY,2,3,5(3-0),5.0,CB
2587064,Can Demir,3520210,ECO210 PRINCIPLES OF ECONOMICS,2,3,5(3-0),5.0,DC
2587064,Can Demir,3650227,MECH227 ENGINEERING MATERIALS,2,4,5(3-0),5.0,CC
2587064,Can Demir,3620202,HST202,2,4,2(2-0),2.0,BB
2587064,Can Demir,3880252,INE252 NETWORK FLOWS AND INTEGER PROGRAMMING,2,4,5(3-0),5.0,DC
2587064,Can Demir,3590211,ENGL211 ACADEMIC ORAL PRESENTATION SKILLS,2,4,4(3-0),4.0,BB
2587064,Can Demir,3880266,INE266 ENGINEERING STATISTICS,2,4,5(4-0),5.0,AA
2587064,Can Demir,3880347,INE347 ENGINEERING ECONOMY,3,5,5(3-0),5.0,CC
2587064,Can Demir,3880361,INE361 STOCHASTIC MODELS IN OPERATIONS RESEARCH,3,5,5(3-0),5.0,BB
2587064,Can Demir,3880323,INE323 PRODUCTION AND SERVICE OPERATIONS PLANNING I,3,5,5(3-0),5.0,CC
2587064,Can Demir,3880300,INE300 SUMMER PRACTICE,3,5,1(0-0),1.0,BB
2587064,Can Demir,3880333,INE333 WORK SYSTEMS ANALYSIS AND DESIGN,3,5,5(3-0),5.0,CB
2587064,Can Demir,3610102,TUR102 TURKISH II,3,6,2(2-0),2.0,DC
2587064,Can Demir,3880372,INE372 SIMULATION,3,6,5(3-0),5.0,BB
2587064,Can Demir,3880304,INE304 PRODUCTION AND SERVICE INFORMATION SYSTEMS,3,6,5(3-0),5.0,BA
2587064,Can Demir,3880368,INE368 QUALITY PLANNING AND CONTROL,3,6,5(3-0),5.0,CB
2587064,Can Demir,3870301,OCHS301 OCCUPATIONAL HEALTH AND SAFETY - II,3,6,2(0-0),2.0,CC
2587064,Can Demir,3880404,INE404 MANAGEMENT FOR ENGINEERS,4,7,5(3-0),5.0,CC
